Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
75.220604,100.0,11625.463,7.92479,Active,7.0
59.041733,100.0,413.88638,5.69626,Seddentary,3.0
49.381596,97.69931,12487.147,4.8046856,Active,9.0
62.691586,96.310196,8813.301,5.9815803,Active,1.0
74.37296,96.266,245.9026,7.3757825,Active,9.0
76.160645,97.04548,786.6628,6.93035,Active,6.0
50.47702,97.178474,550.4997,5.76634,Highly Active,2.0
53.803474,99.740135,7954.0464,6.3425837,Sedentary,1.0
63.586414,94.26094,5763.263,6.06235,Seddentary,8.0
64.54474,97.87572,3111.5334,5.09888,Seddentary,4.0
86.42698,96.96832,647.1989,6.505463,Highly Active,8.0
68.80018,96.55581,3494.372,6.490339,Seddentary,7.0
86.13945,99.03667,8023.738,7.37751,Active,5.0
91.43737,96.67335,686.4682,6.476087,Highly_Active,4.0
83.33506,97.72202,13594.087,9.57462,Highly Active,4.0
75.220604,99.729515,454.82132,5.606323,Sedentary,7.0
70.43974,97.42532,6558.915,6.437172,Sedentary,8.0
72.50542,100.0,1467.6855,7.2291455,Seddentary,8.0
74.18365,96.40104,672.799,7.1610518,Highly_Active,7.0
43.767315,92.283,3069.2258,6.11616,Active,1.0
63.538715,97.84158,7695.777,6.418675,Highly_Active,1.0
54.566338,98.623505,903.2143,6.3750114,Seddentary,1.0
61.101562,100.0,4519.8027,7.524896,Seddentary,3.0
71.11967,98.85856,3647.394,5.457648,Sedentary,3.0
63.876713,100.0,3903.6384,2.8493867,Active,1.0
62.20481,98.62407,20104.297,5.9853296,Actve,5.0
72.03046,100.0,3005.041,9.031771,Highly_Active,8.0
67.61688,99.681404,33480.797,7.701922,Highly_Active,2.0
77.995346,96.829384,5411.262,4.1470537,Active,7.0
68.702156,97.10197,12937.459,7.512649,Active,3.0
51.485867,97.51757,3003.2607,6.8126483,Highly_Active,10.0
59.533764,100.0,620.0884,5.9375997,Sedentary,2.0
70.07924,96.87146,617.25775,4.8828197,Active,6.0
68.280365,98.84493,5975.665,5.2796144,Sedentary,10.0
53.797768,98.21073,18606.406,5.6600976,Highly_Active,5.0
85.148705,98.46239,517.1898,9.252876,Seddentary,10.0
79.68335,98.11746,8178.3774,7.4601574,Highly Active,8.0
65.98811,97.2679,5798.778,5.4356203,Active,7.0
72.54464,95.75206,7393.9126,5.6869974,Highly_Active,7.0
58.921898,96.13061,1699.3264,6.505463,Actve,1.0
87.79602,99.49228,511.8234,5.850235,Sedentary,6.0
106.03396,98.94087,543.67444,6.523519,Sedentary,6.0
65.3312,98.41971,1983.2723,6.2814007,Actve,5.0
93.358986,100.0,1682.3774,6.645907,Seddentary,5.0
62.088116,100.0,945.58905,3.5025253,Highly_Active,2.0
67.02058,96.11793,2152.1748,7.7004356,Highly Active,6.0
96.505356,100.0,5344.5923,5.6598024,Highly_Active,9.0
73.202415,95.60042,20902.389,7.860274,Highly Active,2.0
85.304756,97.12599,17881.486,9.794109,Active,1.0
70.958084,98.32934,2219.4268,4.3209963,Seddentary,3.0
47.958965,99.68262,2219.4268,6.6476455,Seddentary,10.0
110.06118,95.477585,38036.695,5.869884,Sedentary,7.0
71.748405,98.158485,4529.3022,7.0922194,Active,9.0
75.220604,98.23443,26813.438,3.3389795,Actve,7.0
64.012085,95.07563,5399.9106,5.9626417,Seddentary,10.0
86.70197,98.87604,15223.089,5.2720666,Highly Active,10.0
85.59879,97.75468,4149.5747,8.940543,Seddentary,10.0
51.64118,99.143036,6810.4536,9.288954,Sedentary,3.0
77.56649,97.05847,5371.1787,6.0708184,Seddentary,5.0
88.15652,97.25456,1738.1287,4.7791157,Actve,3.0
93.00655,100.0,10101.483,5.2421093,Highly Active,6.0
84.69673,96.43542,394.5524,6.558581,Active,6.0
86.01506,97.63613,3150.438,4.397998,Active,8.0
66.8986,96.97641,14276.31,7.278588,Seddentary,7.0
56.56442,98.26948,4889.704,6.205596,Sedentary,2.0
70.33689,98.596725,565.7793,7.034489,Active,1.0
56.22352,100.0,1628.2067,7.091593,Highly Active,6.0
63.914536,96.89806,812.90216,8.569124,Sedentary,10.0
75.220604,97.49374,2276.5566,7.4525347,Sedentary,4.0
60.88943,98.49022,1264.8795,6.939438,Seddentary,9.0
82.98429,94.40915,8712.367,6.873868,Sedentary,2.0
59.80909,100.0,7539.866,3.5325994,Highly_Active,6.0
102.53371,91.51402,1015.81866,6.7694907,Actve,1.0
89.83725,99.43885,4121.3945,7.4182124,Actve,10.0
92.84241,100.0,2455.2634,6.3181686,Highly_Active,8.0
64.66266,99.21099,2455.2634,8.997235,Sedentary,1.0
78.00445,99.40095,6005.819,4.2719035,Seddentary,9.0
59.35658,98.212685,16026.925,5.3902097,Highly_Active,10.0
78.26034,96.3271,15933.308,5.5471597,Highly Active,5.0
48.484188,99.5779,3729.3696,6.513899,Actve,7.0
90.934456,95.1862,3496.8362,5.5302753,Active,7.0
65.32657,95.63639,5108.3276,4.6391764,Highly Active,9.0
79.54267,97.08978,4498.709,5.9663243,Sedentary,4.0
82.32711,99.04468,446.4332,8.02219,Sedentary,10.0
66.69054,95.52571,6051.6924,7.6312795,Actve,9.0
63.026085,99.348335,6151.826,5.457626,Seddentary,8.0
73.196884,98.8785,4189.155,5.939979,Seddentary,8.0
87.04449,98.15982,3740.6272,5.333545,Highly Active,1.0
72.79522,94.664474,19571.947,4.607809,Actve,8.0
84.044365,99.8426,6428.47,7.1404653,Active,9.0
86.91137,97.50919,11860.376,4.5783267,Highly_Active,1.0
72.113205,97.85909,21529.652,7.494284,Sedentary,3.0
73.30985,97.02006,11628.866,9.227964,Actve,1.0
77.08211,94.87639,20050.42,7.0635214,Active,10.0
256.37738,96.02612,9969.241,7.434144,Sedentary,4.0
69.85078,99.90106,1305.3236,7.3914213,Seddentary,8.0
92.06626,100.0,1801.7036,5.7669973,Highly Active,5.0
78.82691,99.1058,1508.7911,7.0549693,Active,7.0
63.950836,99.508354,2721.5579,6.9685493,Actve,7.0
74.370094,100.0,3069.4565,5.561164,Seddentary,2.0
58.19049,100.0,11668.801,2.7255273,Actve,1.0
54.80989,99.18355,3133.3342,4.928123,Highly Active,7.0
84.10274,96.80253,9093.594,5.086874,Highly_Active,8.0
86.96654,94.043594,16390.502,7.251504,Highly Active,8.0
74.50465,98.126144,851.642,4.2816396,Highly_Active,5.0
75.220604,98.34878,1.8290095,9.306371,Highly_Active,1.0
66.34854,100.0,15366.078,8.943849,Active,4.0
77.548195,99.3295,1905.0149,8.07827,Highly Active,7.0
104.72218,98.41315,1166.0009,5.7348857,Highly_Active,10.0
90.145454,96.22337,2448.9756,3.382161,Highly Active,4.0
73.85914,98.175674,1440.789,7.7482758,Actve,1.0
72.55216,100.0,11047.339,5.3781743,Active,7.0
69.35413,97.58779,7045.5767,7.6813154,Highly Active,3.0
53.83399,95.42835,1281.609,7.4018435,Sedentary,3.0
67.75631,96.28524,6132.154,5.8399262,Seddentary,6.0
85.11348,95.2862,1633.1621,4.6697617,Highly Active,8.0
61.019726,96.624565,1540.6522,6.780781,Seddentary,5.0
70.79914,95.7227,6334.8076,4.1454535,Highly Active,5.0
58.227283,99.099,7648.837,6.9216924,Highly_Active,2.0
86.78167,99.371895,2974.6985,7.2052407,Seddentary,4.0
55.901527,100.0,10089.915,5.5107207,Actve,9.0
83.89017,97.89889,12707.253,4.245297,Active,1.0
90.42961,97.86364,17367.312,8.942402,Active,5.0
70.14936,98.69093,6885.618,5.6977906,Active,2.0
64.69615,96.87493,1739.4529,6.189078,Active,4.0
82.12677,95.74569,9661.206,8.137141,Active,4.0
99.03638,96.195854,798.8144,5.64754,Sedentary,5.0
95.12516,99.21642,1399.535,5.3577476,Highly_Active,6.0
73.89359,99.83424,12519.455,9.515192,Actve,5.0
61.752262,100.0,16920.43,5.401004,Actve,8.0
71.518616,95.94613,483.3281,8.325219,Highly Active,2.0
49.651367,95.856964,2619.0017,6.729515,Seddentary,3.0
66.66442,94.19219,6944.223,6.697849,Active,3.0
81.75819,98.31026,19537.863,5.740205,Active,9.0
69.48439,99.08038,5919.61,6.2006426,Actve,9.0
65.99326,96.73628,12042.295,9.180707,Actve,10.0
74.16767,94.94925,17925.422,7.7828035,Seddentary,10.0
70.959694,100.0,5123.8403,4.455919,Highly_Active,1.0
86.3324,98.72545,9441.63,6.505463,Seddentary,7.0
55.098656,95.549545,7601.5225,7.074422,Seddentary,3.0
82.89701,97.27848,7789.5938,7.4581437,Active,4.0
74.30792,100.0,5095.1367,7.6500535,Actve,2.0
81.514175,99.89683,6832.1304,6.3848066,Highly_Active,1.0
54.16347,97.3427,5657.9346,5.225915,Sedentary,2.0
88.2457,96.0876,7107.81,5.2850127,Highly_Active,2.0
83.14561,100.0,4925.18,3.0491207,Seddentary,8.0
100.098114,95.14316,1761.6746,8.950327,Highly_Active,9.0
62.508945,98.99878,8280.469,2.5561056,Highly_Active,3.0
66.22536,98.964424,3391.9182,6.1378355,Highly_Active,3.0
48.23726,100.0,956.6863,3.842711,Seddentary,8.0
62.646027,99.12439,13341.91,5.6233554,Actve,9.0
96.514565,99.24647,1400.6648,7.3642955,Sedentary,8.0
79.42594,97.84158,5446.4985,3.0701623,Seddentary,8.0
75.220604,98.61182,8938.75,7.028903,Active,10.0
76.99637,100.0,7302.9536,7.807233,Highly_Active,5.0
74.076744,98.03054,1227.6399,5.87413,Sedentary,2.0
46.363033,99.7368,1510.9005,10.609047,Seddentary,8.0
49.077644,97.19803,1128.1517,3.132513,Active,7.0
91.601616,95.94298,527.19354,3.9306157,Seddentary,8.0
86.049164,97.04222,527.19354,6.0452676,Highly Active,8.0
52.73205,97.50957,5198.3965,6.075707,Actve,5.0
73.097,95.90128,1329.2384,6.6717067,Seddentary,6.0
64.26443,95.02042,24749.33,7.892424,Actve,4.0
91.332565,100.0,8400.574,4.6160946,Seddentary,9.0
81.71354,96.80274,6129.9824,4.462761,Actve,9.0
58.430927,97.43675,8007.141,5.4582586,Sedentary,5.0
76.80361,96.85238,4008.2869,8.0464115,Seddentary,10.0
74.38334,93.37032,4442.935,7.714207,Seddentary,10.0
74.42442,100.0,15366.479,6.3953366,Seddentary,5.0
67.348206,96.15652,8959.415,5.7368836,Highly_Active,6.0
75.37238,100.0,6210.299,6.2708144,Sedentary,1.0
62.238453,96.01522,20999.947,7.0430923,Active,2.0
57.18288,98.45394,7606.2593,6.648463,Highly Active,6.0
56.30179,99.90437,3560.514,4.3875566,Actve,7.0
59.26343,95.64556,340.347,4.28272,Highly Active,8.0
81.33424,97.18172,3467.8372,6.1119795,Highly_Active,4.0
81.74208,96.75915,18113.77,7.5873375,Highly_Active,8.0
96.90788,97.09943,319.74155,6.505463,Sedentary,8.0
75.220604,99.54703,1428.2147,7.111223,Seddentary,7.0
85.52114,100.0,11579.127,3.8171623,Highly_Active,2.0
75.70594,97.28593,3178.414,6.606633,Actve,7.0
79.49397,98.539215,1439.6931,5.327569,Active,5.0
87.12551,95.379036,11837.009,3.3651536,Active,4.0
83.730705,100.0,5722.084,5.6803436,Active,6.0
76.6266,99.001175,5565.693,4.605017,Sedentary,10.0
65.796364,99.67951,2434.8484,6.0852365,Seddentary,1.0
79.13698,97.037,7870.4126,7.1189575,Seddentary,9.0
95.464516,100.0,13854.695,7.185195,Highly Active,3.0
77.62999,98.27787,9709.812,3.5343554,Sedentary,9.0
69.069885,99.929344,6634.941,7.36257,Sedentary,10.0
87.32101,96.1551,3021.0776,7.119397,Actve,1.0
54.22315,98.36179,13507.676,5.8644905,Active,1.0
69.6007,93.93918,5844.711,4.597539,Active,4.0
60.288376,99.247955,15424.551,5.887805,Highly Active,9.0
73.17771,99.1109,2052.8838,8.916854,Highly_Active,2.0
75.220604,94.30076,7435.1963,7.3947997,Highly_Active,8.0
84.6132,95.7349,19153.95,7.9587917,Active,7.0
46.980644,96.3603,3279.7925,5.016611,Active,7.0
65.719284,97.84158,21149.701,5.7012243,Seddentary,2.0
52.51403,92.3681,3488.3843,4.554556,Seddentary,1.0
90.87434,100.0,4029.8894,5.502012,Highly_Active,4.0
66.26299,96.51111,11495.44,6.505463,Highly Active,4.0
76.13839,100.0,2115.0388,5.826238,Active,2.0
76.860634,98.02363,8566.207,5.4663415,Sedentary,4.0
78.08783,93.28767,2480.635,6.8580956,Highly_Active,3.0
40.0,94.838524,6305.854,5.638241,Sedentary,4.0
80.41691,98.03836,10471.542,6.6391006,Seddentary,9.0
66.773056,95.26576,185.40909,5.646909,Actve,4.0
87.68702,95.998955,648.4697,6.786318,Sedentary,1.0
78.04142,93.0632,19066.521,5.9299107,Active,1.0
283.5858,97.09216,11843.255,4.823074,Sedentary,5.0
64.07753,100.0,14669.538,8.081132,Sedentary,7.0
58.06622,96.55668,4045.5127,9.226948,Highly Active,3.0
88.35524,99.065994,8820.1455,7.246355,Actve,3.0
83.451065,95.84482,44538.66,4.247332,Seddentary,5.0
78.33321,100.0,3965.987,6.1576433,Highly_Active,6.0
78.31165,96.98345,13131.155,6.8673453,Seddentary,6.0
81.30942,98.504616,578.2181,3.9721923,Active,10.0
55.61611,97.84158,5494.73,5.695748,Highly Active,10.0
91.13352,97.84158,2837.274,4.3929715,Active,9.0
72.68916,95.3376,5182.998,4.95543,Active,1.0
73.116936,100.0,847.8561,7.0091934,Seddentary,5.0
68.728264,98.098564,3208.5393,6.505463,Highly Active,6.0
40.0,96.40853,557.3168,4.857474,Highly Active,8.0
83.62795,97.45966,4224.3374,6.399385,Active,5.0
60.024174,98.83829,4081.2017,5.9564085,Active,5.0
75.220604,99.34602,2800.3152,7.8242793,Actve,10.0
62.696823,96.83056,20737.715,6.505463,Highly_Active,10.0
69.847115,99.39917,606.02747,5.3887,Seddentary,8.0
75.220604,97.97275,12195.933,8.77612,Sedentary,10.0
75.220604,96.35222,3068.7441,4.753944,Sedentary,10.0
71.611565,97.219505,1556.0024,4.8783193,Actve,7.0
67.78635,96.74556,2227.5557,5.7229824,Sedentary,9.0
59.39303,100.0,16251.935,8.403142,Highly Active,8.0
92.59306,98.23493,12196.731,7.1033144,Active,4.0
62.978394,99.48449,111.18181,4.906368,Sedentary,4.0
83.43111,100.0,1115.6742,6.3733153,Active,8.0
85.02358,98.1814,7868.095,5.972548,Seddentary,1.0
88.858986,97.84158,2673.0674,7.174695,Highly_Active,7.0
66.81773,98.056076,17605.348,6.437152,Actve,2.0
72.018906,97.80804,10808.884,6.794623,Active,2.0
72.482376,97.36709,14558.262,6.0175877,Highly Active,5.0
75.220604,97.08877,1499.8977,8.483745,Highly Active,9.0
71.3644,99.051926,1143.4426,6.4357915,Seddentary,10.0
81.8772,95.87263,18810.525,5.560478,Active,10.0
71.163124,95.67416,3624.8816,8.090889,Actve,2.0
91.75794,99.77631,3761.5852,7.3858514,Actve,5.0
74.82385,100.0,8076.7437,5.1354566,Highly_Active,5.0
73.01858,100.0,3546.1055,0.58998746,Actve,3.0
80.09261,97.186134,14566.814,7.3106327,Highly Active,1.0
99.5325,94.54758,22372.08,5.8461986,Highly Active,4.0
65.92222,94.21623,2829.7104,6.5636873,Seddentary,4.0
90.59138,100.0,1632.867,8.2733345,Highly Active,5.0
62.736206,99.73647,548.044,5.0705543,Sedentary,5.0
75.220604,98.922615,1688.821,4.8128915,Sedentary,2.0
63.078365,99.27309,1051.2477,4.405828,Actve,10.0
69.43032,99.36872,206.86922,9.805113,Seddentary,7.0
64.82181,100.0,334.46817,8.287541,Actve,3.0
85.47327,95.81785,4984.3657,7.5074377,Actve,2.0
67.541336,96.24735,8612.069,3.6095984,Highly Active,10.0
82.9531,98.97494,28628.895,4.364327,Sedentary,2.0
67.097565,99.53972,1184.5697,7.5538926,Seddentary,6.0
74.91692,95.584206,8386.627,7.102373,Sedentary,9.0
96.863976,99.656975,5652.006,6.092301,Highly_Active,1.0
63.81763,97.11298,4552.2964,4.471895,Highly Active,4.0
64.10207,99.0374,8956.923,8.082856,Seddentary,7.0
71.30687,95.414856,1908.6835,9.187863,Active,4.0
74.736275,94.13819,2610.5627,7.157928,Highly_Active,2.0
84.312065,99.147675,3398.5073,5.3660073,Highly_Active,3.0
75.644775,100.0,1409.6418,8.786289,Highly Active,1.0
78.677956,98.08274,4558.9526,6.7528477,Highly Active,3.0
57.68509,100.0,989.869,8.944837,Sedentary,4.0
79.52353,95.24516,2680.5488,5.962998,Seddentary,8.0
79.924515,96.23282,840.65295,9.59313,Sedentary,2.0
85.074005,98.98382,255.79813,5.8272777,Sedentary,6.0
70.07472,99.0754,3071.8137,5.507907,Active,7.0
74.89899,96.98891,6728.1094,6.505463,Sedentary,5.0
85.59535,99.17363,1153.2155,6.39025,Seddentary,9.0
59.12037,96.92508,35205.734,7.0811973,Seddentary,4.0
48.075302,98.23537,2244.7964,4.9722714,Active,9.0
58.365765,98.69771,160.69386,4.9990325,Sedentary,9.0
65.4102,100.0,199.04364,5.927888,Highly Active,7.0
91.08609,96.242836,7688.2275,7.037558,Highly Active,10.0
75.220604,99.19514,7757.889,5.33317,Highly Active,9.0
61.358356,99.695465,16309.899,8.103782,Seddentary,4.0
73.737114,100.0,666.64923,6.3390474,Highly Active,5.0
67.09713,100.0,3305.3704,9.060958,Seddentary,9.0
82.217926,99.36765,15404.818,6.505463,Actve,7.0
79.19843,97.84158,11185.239,7.013531,Active,2.0
61.851242,98.96427,1860.9851,6.505463,Actve,8.0
65.68284,100.0,15448.844,6.9067187,Highly_Active,6.0
72.85469,95.82295,7993.924,6.426616,Highly_Active,7.0
93.4538,96.26917,2148.6921,7.7707615,Sedentary,8.0
65.19314,100.0,321.02045,4.646349,Highly Active,5.0
51.72961,100.0,4816.326,6.9243116,Highly_Active,2.0
94.54534,94.95301,8739.805,5.020374,Seddentary,4.0
82.4594,98.05304,2189.9863,6.505463,Seddentary,8.0
57.556698,97.97849,1293.655,6.902645,Seddentary,8.0
79.595146,100.0,547.8593,7.9222364,Seddentary,10.0
75.220604,100.0,12917.214,6.505463,Sedentary,6.0
76.40618,98.60538,394.00333,8.976214,Active,10.0
95.43865,95.99217,6580.5664,8.003513,Highly Active,6.0
83.329926,97.149605,10085.054,6.565275,Highly_Active,4.0
79.582436,94.379654,10614.243,4.8987274,Actve,8.0
75.220604,94.884224,7423.147,8.793317,Active,5.0
77.038414,100.0,7404.8984,7.193453,Active,1.0
88.17102,97.38857,4498.402,7.192203,Highly Active,7.0
72.75627,97.407,3773.4578,5.4833627,Actve,7.0
89.243,97.728355,1034.2625,6.7912393,Actve,4.0
79.67906,98.22543,5365.3525,5.5608764,Active,3.0
76.583435,98.83825,515.75073,8.322949,Seddentary,2.0
70.37943,96.13102,4420.3774,8.359878,Seddentary,3.0
70.519684,100.0,9188.726,6.2696853,Highly Active,1.0
79.78529,96.6874,4094.6086,5.6222796,Highly_Active,2.0
90.19655,94.581894,4968.9634,7.6870227,Sedentary,5.0
82.56599,95.24581,12925.249,7.477378,Highly_Active,10.0
64.28292,97.97507,7280.733,4.75058,Highly Active,10.0
51.01609,99.84688,955.52295,6.0626645,Highly Active,6.0
86.096375,99.60104,5480.54,9.789335,Seddentary,10.0
75.220604,100.0,3174.2327,6.487885,Actve,3.0
70.86208,95.48244,1622.0465,6.85264,Highly Active,2.0
68.0458,100.0,7308.246,7.3175077,Sedentary,9.0
87.30789,98.9959,3420.063,5.661915,Highly_Active,7.0
62.086754,97.36036,10206.245,7.649474,Highly_Active,3.0
97.44298,96.506584,6181.6978,7.067122,Sedentary,7.0
81.184654,96.152626,770.70917,8.1878195,Actve,6.0
74.60082,99.06713,3019.243,3.9721048,Actve,5.0
63.38827,98.13841,2201.4692,7.031193,Seddentary,10.0
88.23103,94.36554,1137.4066,6.8149705,Highly_Active,4.0
68.33704,97.39849,11273.753,4.3744135,Highly_Active,5.0
85.63822,97.14818,3329.659,6.1003256,Active,10.0
80.98634,100.0,6649.9976,7.091213,Seddentary,10.0
94.37136,98.696335,14960.214,6.5751457,Seddentary,2.0
77.38467,97.84158,5481.6045,6.462872,Actve,10.0
121.745224,96.41732,2089.6023,6.4784527,Sedentary,8.0
83.32457,98.537994,10947.398,5.8018637,Seddentary,5.0
77.19405,96.729454,4005.8647,9.508266,Highly Active,8.0
69.16432,95.092255,5808.1675,6.99247,Highly_Active,4.0
88.150055,98.70429,16265.461,6.9646397,Active,6.0
69.50088,97.8457,4703.4707,4.508951,Actve,7.0
63.386948,97.630424,2852.5596,6.0266323,Highly_Active,7.0
67.96973,98.14013,9098.083,5.706553,Sedentary,4.0
72.11769,99.095024,1003.0556,6.453657,Highly Active,6.0
108.74676,95.37931,17151.445,6.017676,Highly Active,5.0
79.38709,96.34838,17300.87,5.5739136,Active,7.0
65.08492,100.0,6062.6333,6.157345,Active,8.0
91.3319,100.0,1173.0997,4.8756475,Seddentary,7.0
77.82764,100.0,4211.5234,7.3928003,Active,9.0
94.42145,99.58515,3853.0925,7.7075143,Sedentary,7.0
103.67637,99.409584,2479.8816,7.2471013,Actve,4.0
52.62359,97.827156,1347.4529,7.7836885,Active,8.0
40.0,95.00637,2142.7812,7.6784325,Actve,1.0
104.87203,99.36131,5676.0854,4.573508,Sedentary,1.0
64.69016,97.837906,8102.002,8.7389965,Actve,6.0
49.52235,94.60939,27244.232,7.803644,Sedentary,2.0
67.12705,99.16132,1701.2668,3.636089,Highly Active,4.0
60.485836,100.0,1597.2355,5.3599434,Sedentary,8.0
63.41224,96.39255,871.2749,4.6510506,Highly_Active,2.0
87.83615,97.25369,19577.422,7.1509886,Actve,3.0
69.60905,98.73551,3367.1587,5.698979,Actve,5.0
50.731907,97.84158,18037.385,6.5359535,Active,3.0
75.4881,97.70625,15415.093,9.101763,Highly Active,8.0
62.232723,98.457985,314.80368,6.505463,Seddentary,10.0
71.25978,99.60519,2297.304,5.063325,Sedentary,3.0
72.11843,97.84158,2521.9993,7.1868286,Seddentary,2.0
87.682236,99.05522,2273.7834,9.240669,Highly_Active,9.0
67.41918,97.5879,3877.7861,5.1278443,Sedentary,5.0
85.46675,98.28944,4842.3467,7.951916,Highly_Active,4.0
51.073265,98.714035,9937.494,6.2476635,Highly_Active,10.0
88.48147,93.06144,2180.983,5.08875,Sedentary,4.0
94.483955,96.651085,2484.2024,8.771228,Highly Active,6.0
71.54647,100.0,6389.6763,5.857275,Active,8.0
62.721146,93.94879,1382.9187,6.2757173,Highly Active,9.0
58.835987,98.7892,4486.4453,5.967655,Seddentary,7.0
74.61769,100.0,2022.9749,8.080192,Seddentary,1.0
93.24108,100.0,1544.4403,7.9751325,Sedentary,8.0
68.61333,99.66517,11115.553,5.3871717,Active,9.0
91.67163,100.0,8596.013,6.673925,Actve,7.0
57.729244,100.0,2012.0258,7.053169,Actve,10.0
69.72686,97.23238,3755.0808,7.9631443,Active,7.0
74.34606,99.435745,1172.5056,5.5884733,Highly_Active,5.0
78.245926,95.23211,382.43848,8.573713,Sedentary,9.0
70.0086,99.94888,6160.0527,7.721727,Highly_Active,3.0
93.699646,97.85947,3163.098,5.0754786,Actve,8.0
93.93516,100.0,1625.7422,6.505463,Highly_Active,10.0
72.37769,98.54879,852.0589,7.233936,Highly_Active,6.0
67.19255,99.99465,7976.648,5.436378,Sedentary,10.0
65.993774,98.28671,2216.9893,7.1397805,Highly_Active,2.0
90.51588,97.49554,16655.424,6.503616,Highly Active,7.0
65.024765,98.61724,1499.3357,4.203035,Seddentary,5.0
53.079147,94.937904,1955.9154,1.7060874,Active,2.0
55.317627,97.79395,13361.263,9.573698,Highly Active,1.0
85.00464,97.10952,5947.4727,6.313876,Actve,6.0
54.51961,95.243385,802.9963,6.6619873,Highly_Active,1.0
69.01618,96.6044,5581.1616,4.960234,Highly Active,7.0
76.53238,95.40541,2578.4807,5.6023893,Highly Active,1.0
